file,line,col,category,confidence,text,snippet
dashboard/src/components/waste-analyzer/FunnelCard.tsx,68,61,jsx_text,high,of reached traffic,of reached traffic
dashboard/src/components/waste-analyzer/FunnelCard.tsx,73,84,jsx_text,high,Impressions Won,Impressions Won
dashboard/src/components/waste-analyzer/FunnelCard.tsx,75,77,jsx_text,high,IPS,IPS
dashboard/src/components/waste-analyzer/FunnelCard.tsx,83,80,jsx_text,high,% win,% win
dashboard/src/components/waste-analyzer/FunnelCard.tsx,91,49,jsx_text,high,Your efficiency:,Your efficiency:
dashboard/src/components/waste-analyzer/FunnelCard.tsx,93,38,jsx_text,high,% of traffic that reaches your bidder converts to impressions.,% of traffic that reaches your bidder converts to impressions.
dashboard/src/components/waste-analyzer/FunnelCard.tsx,94,45,jsx_expr_string,high,This is healthy!,""" This is healthy!"""
dashboard/src/components/waste-analyzer/FunnelCard.tsx,94,67,jsx_expr_string,high,There may be room to improve.,""" There may be room to improve."""
dashboard/src/components/waste-analyzer/FunnelCard.tsx,104,83,jsx_text,high,Reached,Reached
dashboard/src/components/waste-analyzer/FunnelCard.tsx,106,54,jsx_text,high,Need RTB report,Need RTB report
dashboard/src/components/waste-analyzer/FunnelCard.tsx,110,83,jsx_text,high,Win Rate,Win Rate
dashboard/src/components/waste-analyzer/FunnelCard.tsx,112,54,jsx_text,high,Need RTB report,Need RTB report
dashboard/src/components/waste-analyzer/FunnelCard.tsx,116,84,jsx_text,high,Impressions,Impressions
dashboard/src/components/waste-analyzer/FunnelCard.tsx,118,72,jsx_text,high,IPS,IPS
dashboard/src/components/waste-analyzer/FunnelCard.tsx,126,25,jsx_text,high,Import RTB performance data to see the full funnel,Import RTB performance data to see the full funnel
dashboard/src/components/waste-analyzer/FunnelCard.tsx,128,19,jsx_text,high,Create this report in,Create this report in
dashboard/src/components/waste-analyzer/FunnelCard.tsx,128,49,jsx_text,high,Authorized Buyers → Reporting → New Report,Authorized Buyers → Reporting → New Report
dashboard/src/components/waste-analyzer/FunnelCard.tsx,131,65,jsx_text,high,Report: &quot;catscan-billing-config&quot;,Report: &quot;catscan-billing-config&quot;
dashboard/src/components/waste-analyzer/FunnelCard.tsx,134,71,jsx_text,high,Dimensions (in order):,Dimensions (in order):
dashboard/src/components/waste-analyzer/FunnelCard.tsx,136,29,jsx_text,high,Day,Day
dashboard/src/components/waste-analyzer/FunnelCard.tsx,137,29,jsx_text,high,Pretargeting config (Billing ID),Pretargeting config (Billing ID)
dashboard/src/components/waste-analyzer/FunnelCard.tsx,138,29,jsx_text,high,Creative ID,Creative ID
dashboard/src/components/waste-analyzer/FunnelCard.tsx,139,29,jsx_text,high,Creative size,Creative size
dashboard/src/components/waste-analyzer/FunnelCard.tsx,140,29,jsx_text,high,Creative format,Creative format
dashboard/src/components/waste-analyzer/FunnelCard.tsx,144,71,jsx_text,high,Metrics:,Metrics:
dashboard/src/components/waste-analyzer/FunnelCard.tsx,146,29,jsx_text,high,✓ Reached queries,✓ Reached queries
dashboard/src/components/waste-analyzer/FunnelCard.tsx,147,29,jsx_text,high,✓ Impressions,✓ Impressions
dashboard/src/components/waste-analyzer/FunnelCard.tsx,149,76,jsx_text,high,Schedule:,Schedule:
dashboard/src/components/waste-analyzer/FunnelCard.tsx,150,52,jsx_text,high,"Daily, Yesterday","Daily, Yesterday"
dashboard/src/components/waste-analyzer/FunnelCard.tsx,155,19,jsx_text,high,Go to Import →,Go to Import →
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,38,15,jsx_text,high,Geographic Performance,Geographic Performance
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,41,15,jsx_text,high,Which geos have highest win rates?,Which geos have highest win rates?
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,49,62,jsx_text,high,Geographic Data Not Available,Geographic Data Not Available
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,51,17,jsx_text,high,Import a creative bidding activity report to see geographic win rates.,Import a creative bidding activity report to see geographic win rates.
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,54,65,jsx_text,high,Report: &quot;catscan-creative-bids&quot;,Report: &quot;catscan-creative-bids&quot;
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,57,69,jsx_text,high,Dimensions:,Dimensions:
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,59,27,jsx_text,high,1. Day,1. Day
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,60,27,jsx_text,high,2. Creative ID,2. Creative ID
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,61,27,jsx_text,high,3. Country,3. Country
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,65,69,jsx_text,high,Metrics:,Metrics:
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,67,27,jsx_text,high,✓ Bids,✓ Bids
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,68,27,jsx_text,high,✓ Bids in auction,✓ Bids in auction
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,69,27,jsx_text,high,✓ Reached queries,✓ Reached queries
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,73,51,jsx_text,high,Schedule:,Schedule:
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,73,69,jsx_text,high,Daily,Daily
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,76,17,jsx_text,high,Go to Import →,Go to Import →
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,151,13,jsx_text,high,Geographic Performance — overall for,Geographic Performance — overall for
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,151,63,jsx_expr_string,high,seat,"""seat"""
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,154,13,jsx_text,high,Win rates by country (all pretargeting configs combined),Win rates by country (all pretargeting configs combined)
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,159,13,jsx_text,high,Reached,Reached
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,162,13,jsx_text,high,Wins,Wins
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,165,13,jsx_text,high,Win Rate,Win Rate
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,177,19,jsx_text,high,Country,Country
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,177,40,jsx_expr_string,high,country,"""country"""
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,182,19,jsx_text,high,Reached,Reached
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,182,40,jsx_expr_string,high,reached,"""reached"""
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,187,19,jsx_text,high,Bids,Bids
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,187,37,jsx_expr_string,high,bids,"""bids"""
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,192,19,jsx_text,high,Wins,Wins
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,192,37,jsx_expr_string,high,wins,"""wins"""
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,197,19,jsx_text,high,Win Rate,Win Rate
dashboard/src/components/waste-analyzer/GeoAnalysisSection.tsx,197,41,jsx_expr_string,high,win_rate,"""win_rate"""
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,31,15,jsx_text,high,Publisher Performance,Publisher Performance
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,34,15,jsx_text,high,Where are you winning vs losing?,Where are you winning vs losing?
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,43,62,jsx_text,high,Publisher Data Not Available,Publisher Data Not Available
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,45,17,jsx_text,high,Import a publisher performance report to see which publishers you're winning on.,Import a publisher performance report to see which publishers you're winning on.
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,48,65,jsx_text,high,Report: &quot;catscan-publisher-perf&quot;,Report: &quot;catscan-publisher-perf&quot;
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,51,69,jsx_text,high,Dimensions:,Dimensions:
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,53,27,jsx_text,high,1. Publisher ID,1. Publisher ID
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,54,27,jsx_text,high,2. Publisher name,2. Publisher name
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,58,69,jsx_text,high,Metrics:,Metrics:
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,60,27,jsx_text,high,✓ Bid requests,✓ Bid requests
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,61,27,jsx_text,high,✓ Reached queries,✓ Reached queries
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,62,27,jsx_text,high,✓ Impressions,✓ Impressions
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,66,51,jsx_text,high,Schedule:,Schedule:
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,66,69,jsx_text,high,Daily,Daily
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,69,17,jsx_text,high,Go to Import →,Go to Import →
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,93,13,jsx_text,high,Publisher Performance,Publisher Performance
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,95,27,jsx_template_text,high,Overall for,`Overall for ${
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,95,55,jsx_expr_string,high,Seat overall,"""Seat overall"""
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,99,13,jsx_text,high,Win/loss analysis across all pretargeting configs for this seat,Win/loss analysis across all pretargeting configs for this seat
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,104,50,jsx_text,high,publishers,publishers
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,114,15,jsx_text,high,High Win Rate (&gt;40%) -,High Win Rate (&gt;40%) -
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,114,62,jsx_text,high,publishers,publishers
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,124,88,jsx_text,high,impr,impr
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,125,93,jsx_text,high,% win,% win
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,139,15,jsx_text,high,Moderate Win Rate (20-40%) -,Moderate Win Rate (20-40%) -
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,139,69,jsx_text,high,publishers,publishers
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,149,89,jsx_text,high,impr,impr
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,150,94,jsx_text,high,% win,% win
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,164,15,jsx_text,high,Low Win Rate (&lt;20%) -,Low Win Rate (&lt;20%) -
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,164,60,jsx_text,high,publishers,publishers
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,174,89,jsx_text,high,impr,impr
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,175,94,jsx_text,high,% win,% win
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,189,15,jsx_text,high,"Potentially blocked by pretargeting (0 reached, &gt;","Potentially blocked by pretargeting (0 reached, &gt;"
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,189,107,jsx_text,high,bids) -,bids) -
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,189,132,jsx_text,high,publishers,publishers
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,197,66,jsx_attr:title,high,bid requests,} bid requests`
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,204,17,jsx_text,high,These publishers have bid requests but zero reached queries. This may be intentional; review against current pretargeting goals.,These publishers have bid requests but zero reached queries. This may be intentional; review against current pretargeting goals.
dashboard/src/components/waste-analyzer/PublisherPerformanceSection.tsx,211,13,jsx_text,high,No high-volume blocked publishers detected in this seat snapshot.,No high-volume blocked publishers detected in this seat snapshot.
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,54,68,jsx_text,high,% util,% util
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,58,13,jsx_text,high,No creative,No creative
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,63,40,jsx_template_text,high,ads,} ads`
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,130,17,jsx_text,high,Failed to load size analysis,Failed to load size analysis
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,161,13,jsx_text,high,Size Analysis,Size Analysis
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,164,13,jsx_text,high,Which sizes convert to impressions?,Which sizes convert to impressions?
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,169,50,jsx_text,high,coverage,coverage
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,180,49,jsx_text,high,Requests,Requests
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,184,49,jsx_text,high,Impressions,Impressions
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,191,39,jsx_text,high,Size,Size
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,192,41,jsx_text,high,Traffic Distribution,Traffic Distribution
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,193,50,jsx_text,high,Requests,Requests
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,194,50,jsx_text,high,Win Rate,Win Rate
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,195,50,jsx_text,high,Creatives,Creatives
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,213,65,jsx_text,high,No Creatives,No Creatives
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,220,34,jsx_expr_string,high,Copied!,'Copied!'
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,220,46,jsx_expr_string,high,Copy sizes,'Copy sizes'
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,225,15,jsx_text,high,Showing material waste only (,Showing material waste only (
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,225,84,jsx_template_text,high,QPS,} QPS`
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,225,91,jsx_text,high,). Add creatives or remove sizes from pretargeting.,). Add creatives or remove sizes from pretargeting.
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,229,22,jsx_text,high,Size,Size
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,230,45,jsx_text,high,Reached,Reached
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,231,45,jsx_text,high,Imp,Imp
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,232,45,jsx_text,high,Wasted QPS,Wasted QPS
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,238,25,jsx_template_text,high,No material waste detected (all gaps below,`No material waste detected (all gaps below ${
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,238,104,jsx_template_text,high,QPS).,} QPS).`
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,239,25,jsx_expr_string,high,No gaps detected.,'No gaps detected.'
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,259,62,jsx_text,high,No Size Data Available,No Size Data Available
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,261,17,jsx_text,high,Import a CSV with,Import a CSV with
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,261,43,jsx_text,high,Creative size,Creative size
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,261,66,jsx_text,high,as the first dimension to see size breakdown.,as the first dimension to see size breakdown.
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,264,65,jsx_text,high,Required CSV format:,Required CSV format:
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,266,19,jsx_text,high,In Google Authorized Buyers → Reporting → New Report:,In Google Authorized Buyers → Reporting → New Report:
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,270,69,jsx_text,high,Dimensions:,Dimensions:
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,272,27,jsx_text,high,1. Creative size,1. Creative size
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,273,27,jsx_text,high,2. Day,2. Day
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,274,27,jsx_text,high,3. Creative ID,3. Creative ID
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,278,69,jsx_text,high,Metrics:,Metrics:
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,280,27,jsx_text,high,✓ Reached queries,✓ Reached queries
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,281,27,jsx_text,high,✓ Impressions,✓ Impressions
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,285,51,jsx_text,high,Schedule:,Schedule:
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,285,69,jsx_text,high,Daily,Daily
dashboard/src/components/waste-analyzer/SizeAnalysisSection.tsx,288,17,jsx_text,high,Go to Import →,Go to Import →
dashboard/src/components/waste-report.tsx,61,62,jsx_text,high,No Traffic Data,No Traffic Data
dashboard/src/components/waste-report.tsx,63,9,jsx_text,high,There&apos;s no RTB traffic data to analyze yet. Generate mock traffic data or import real traffic data to see waste analysis.,There&apos;s no RTB traffic data to analyze yet. Generate mock traffic data or import real traffic data to see waste analysis.
dashboard/src/components/waste-report.tsx,95,64,jsx_text,high,Waste Rate,Waste Rate
dashboard/src/components/waste-report.tsx,100,102,jsx_text,high,requests,requests
dashboard/src/components/waste-report.tsx,111,64,jsx_text,high,Potential Savings,Potential Savings
dashboard/src/components/waste-report.tsx,120,57,jsx_text,high,Based on daily average request volume,Based on daily average request volume
dashboard/src/components/waste-report.tsx,130,64,jsx_text,high,Size Gaps,Size Gaps
dashboard/src/components/waste-report.tsx,133,17,jsx_text,high,Sizes with no creatives,Sizes with no creatives
dashboard/src/components/waste-report.tsx,146,64,jsx_text,high,Analysis Period,Analysis Period
dashboard/src/components/waste-report.tsx,148,99,jsx_text,high,days,days
dashboard/src/components/waste-report.tsx,163,68,jsx_text,high,Recommendations Summary,Recommendations Summary
dashboard/src/components/waste-report.tsx,170,55,jsx_text,high,Block,Block
dashboard/src/components/waste-report.tsx,179,56,jsx_text,high,Add Creative,Add Creative
dashboard/src/components/waste-report.tsx,188,58,jsx_text,high,Use Flexible,Use Flexible
dashboard/src/components/waste-report.tsx,197,56,jsx_text,high,Monitor,Monitor
dashboard/src/components/waste-report.tsx,206,47,jsx_text,high,Top savings opportunity:,Top savings opportunity:
dashboard/src/components/waste-report.tsx,208,87,jsx_text,high,Avg QPS),Avg QPS)
dashboard/src/contexts/account-context.tsx,94,21,error_literal,high,useAccount must be used within an AccountProvider,"""useAccount must be used within an AccountProvider"""
dashboard/src/contexts/auth-context.tsx,252,47,jsx_text,high,Loading...,Loading...
dashboard/src/contexts/auth-context.tsx,272,19,jsx_expr_string,high,Service Temporarily Unavailable,"""Service Temporarily Unavailable"""
dashboard/src/contexts/auth-context.tsx,273,19,jsx_expr_string,high,Connection Error,"""Connection Error"""
dashboard/src/contexts/auth-context.tsx,277,19,jsx_expr_string,high,The authentication service is starting up or temporarily unavailable. This usually resolves within a few minutes.,"""The authentication service is starting up or temporarily unavailable. This usually resolves within a few minutes."""
dashboard/src/contexts/auth-context.tsx,278,19,jsx_expr_string,high,Unable to reach the server. Check your network connection.,"""Unable to reach the server. Check your network connection."""
dashboard/src/contexts/auth-context.tsx,293,15,jsx_text,high,Retry,Retry
dashboard/src/contexts/auth-context.tsx,296,15,jsx_text,high,"If this persists, check that all containers are running on the VM.","If this persists, check that all containers are running on the VM."
dashboard/src/contexts/auth-context.tsx,313,21,error_literal,high,useAuth must be used within an AuthProvider,"""useAuth must be used within an AuthProvider"""
dashboard/src/contexts/i18n-context.tsx,118,21,error_literal,high,useTranslation must be used within an I18nProvider,"""useTranslation must be used within an I18nProvider"""
dashboard/src/contexts/i18n-context.tsx,132,21,error_literal,high,useLanguage must be used within an I18nProvider,"""useLanguage must be used within an I18nProvider"""
dashboard/src/lib/api/analytics.ts,98,52,error_literal,high,Import failed,"""Import failed"""
dashboard/src/lib/api/core.ts,42,23,error_literal,high,Request timed out after,`Request timed out after ${
dashboard/src/lib/api/core.ts,46,7,error_literal,high,Cannot connect to API server. Please ensure the backend is running on port 8000.,"""Cannot connect to API server. Please ensure the backend is running on port 8000."""
dashboard/src/lib/chunked-uploader.ts,115,36,error_literal,high,Failed to start upload (HTTP,`Failed to start upload (HTTP ${
dashboard/src/lib/chunked-uploader.ts,143,36,error_literal,high,Chunk upload failed (HTTP,`Chunk upload failed (HTTP ${
dashboard/src/lib/chunked-uploader.ts,159,36,error_literal,high,Failed to finalize upload (HTTP,`Failed to finalize upload (HTTP ${
dashboard/src/lib/chunked-uploader.ts,186,23,error_literal,high,Upload cancelled,"""Upload cancelled"""
dashboard/src/lib/chunked-uploader.ts,284,26,error_literal,high,CSV preview error:,`CSV preview error: ${
dashboard/src/lib/url-utils.ts,38,12,property:label,medium,Google Play Store,"""Google Play Store"""
dashboard/src/lib/url-utils.ts,39,14,property:tooltip,medium,Final destination where user installs the app.,"""Final destination where user installs the app."""
dashboard/src/lib/url-utils.ts,44,12,property:label,medium,Apple App Store,"""Apple App Store"""
dashboard/src/lib/url-utils.ts,45,14,property:tooltip,medium,Final destination where user installs the app.,"""Final destination where user installs the app."""
dashboard/src/lib/url-utils.ts,50,12,property:label,medium,AppsFlyer Link,"""AppsFlyer Link"""
dashboard/src/lib/url-utils.ts,51,14,property:tooltip,medium,Mobile attribution platform. Tracks which ad drove the install and provides deep linking.,"""Mobile attribution platform. Tracks which ad drove the install and provides deep linking."""
dashboard/src/lib/url-utils.ts,56,12,property:label,medium,Adjust Link,"""Adjust Link"""
dashboard/src/lib/url-utils.ts,57,14,property:tooltip,medium,Mobile attribution platform. Tracks which ad drove the install and provides deep linking.,"""Mobile attribution platform. Tracks which ad drove the install and provides deep linking."""
dashboard/src/lib/url-utils.ts,62,12,property:label,medium,Branch Link,"""Branch Link"""
dashboard/src/lib/url-utils.ts,63,14,property:tooltip,medium,Mobile attribution platform. Tracks which ad drove the install and provides deep linking.,"""Mobile attribution platform. Tracks which ad drove the install and provides deep linking."""
dashboard/src/lib/url-utils.ts,68,12,property:label,medium,Kochava Link,"""Kochava Link"""
dashboard/src/lib/url-utils.ts,69,14,property:tooltip,medium,Mobile attribution platform. Tracks which ad drove the install and provides deep linking.,"""Mobile attribution platform. Tracks which ad drove the install and provides deep linking."""
dashboard/src/lib/url-utils.ts,74,12,property:label,medium,DoubleClick Tracker,"""DoubleClick Tracker"""
dashboard/src/lib/url-utils.ts,75,14,property:tooltip,medium,Google's ad click tracker for billing and reporting purposes.,"""Google's ad click tracker for billing and reporting purposes."""
dashboard/src/lib/url-utils.ts,80,12,property:label,medium,Tracking Pixel,"""Tracking Pixel"""
dashboard/src/lib/url-utils.ts,81,14,property:tooltip,medium,Impression or click tracking pixel for analytics.,"""Impression or click tracking pixel for analytics."""
dashboard/src/lib/url-utils.ts,260,12,property:label,medium,Landing Page,"""Landing Page"""
dashboard/src/lib/url-utils.ts,262,14,property:tooltip,medium,Website where user is directed after clicking the ad.,"""Website where user is directed after clicking the ad."""
dashboard/src/lib/url-utils.ts,333,16,property:label,medium,Google Play Store,"""Google Play Store"""
dashboard/src/lib/url-utils.ts,336,18,property:tooltip,medium,Final destination where user installs the app.,"""Final destination where user installs the app."""
